binx,biny,lastServCellRsrp_mean,failedPCellCarrierFreq_mean,counts,TopFreq
113.52030643264101,34.813076611967524,26.0,,2,
113.52035260239155,34.793063086109505,43.0,,1,
113.52035944305617,34.83633329686391,34.0,,1,
113.52036083119465,34.79333335608277,45.0,,1,
113.52036407839417,34.814968495331215,64.32432432432432,,37,
113.52036768513074,34.836603564911826,14.666666666666666,,6,
113.5203740756732,34.82605630734736,45.0,,4,
113.52038401948401,34.78332657162248,36.0,,1,
113.52038416960912,34.837144100966455,27.0,,4,
113.52038551826135,34.794144165920194,59.0,,1,
113.52039083313606,34.77277923079834,28.0,300.0,1,300.0
113.52039224541022,34.78359684202196,20.0,,13,
113.52039241201291,34.83741436897316,35.0,,2,
113.52039905585778,34.77304950166515,34.4,300.0,5,
113.5204141692116,34.762772416173256,37.0,,1,
113.52042827076386,34.8063130898559,36.333333333333336,,3,
113.52043060879538,34.763312958772765,46.0,,1,
113.52043175079734,34.8279481865723,38.666666666666664,,3,
113.5204399905396,34.828218454978064,35.54054054054054,,37,
113.52044823039157,34.82848872337011,33.49090909090909,1650.0,55,
113.52045647035322,34.828758991748394,33.1,,30,
113.52046471042459,34.829029260112954,34.62903225806452,,62,
113.52046484157295,34.77521166810557,37.0,,3,
113.52046628367495,34.786029274999656,43.0,,1,
113.52047295060565,34.829299528463785,33.220588235294116,,68,
113.52047451069647,34.78629954526188,48.666666666666664,,3,
113.52048119089645,34.829569796800875,32.81818181818182,1650.0,77,
113.52048943129694,34.82984006512424,35.5,,8,
113.52049767180716,34.83011033343385,38.375,,8,
113.52050591242708,34.83038060172974,25.0,,1,
113.5205106067542,34.80901578292285,29.0,,1,
113.52051415315673,34.83065087001189,20.0,,1,
113.52052239399609,34.83092113828031,47.666666666666664,,3,
113.52053063494517,34.831191406534984,39.0,,2,
113.52054079404793,34.84227919074477,38.0,,3,
113.52054711717248,34.83173194300313,39.0,,3,
113.52055530837363,34.77818464552703,14.0,,1,
113.52055535845074,34.83200221121661,37.0,,2,
113.52055678693662,34.789002247129204,57.0,,1,
113.5205635998387,34.83227247941634,52.0,,1,
113.52056501516316,34.78927251724045,44.0,,1,
113.52057184133639,34.832542747602325,51.0,,1,
113.52058008294381,34.83281301577459,36.5,,2,
113.52058832466095,34.83308328393311,40.0,,1,
113.5205897005001,34.79008332749178,41.77777777777778,,9,
113.52059471513937,34.822536022056966,49.333333333333336,,6,
113.52059656648784,34.8333535520779,38.5,,2,
113.520601189006,34.81198874371055,2.0,,1,
113.52060615793918,34.79062386759071,31.0,,2,
113.520609424414,34.81225901279068,21.0,,2,
113.52061765993169,34.812529281857074,28.0,,6,
113.52062129262688,34.834164356429845,36.0,,1,
113.52062933652091,34.780617080363925,40.0,,1,
113.52063244317003,34.80225225749888,44.666666666666664,,3,
113.52065060309884,34.81361035798535,31.0,,1,
113.52066224076724,34.78169816215681,29.0,,1,
113.5206719920781,34.792786027437344,22.666666666666668,,3,
113.52068022183853,34.7930562973564,45.0,,2,
113.52069547696989,34.8365967687439,25.0,,1,
113.52070192514064,34.772231903740156,34.0,,1,
113.5207037202234,34.83686703671012,28.2,,5,
113.52071196358665,34.83713730466259,29.0,,2,
113.52071700717691,34.76195481858867,13.0,1506.0,1,1506.0
113.52071830591112,34.82659004980234,13.0,,1,
113.5207198274152,34.78359005476594,18.0,,1,
113.52072659617478,34.77304271617799,42.5,300.0,2,300.0
113.52073124075287,34.80549549067056,49.0,,1,
113.52073344823455,34.762495361134654,39.0,,1,
113.5207394745973,34.805765760012285,55.0,,4,
113.52074166892756,34.76276563238707,17.0,,1,
113.52074988973001,34.76303590362577,47.333333333333336,,3,
113.52075429461343,34.79548872601011,36.0,,1,
113.52075950832031,34.82794139169737,35.666666666666664,,3,
113.52076774913128,34.82821166003517,34.5,1506.0,26,
113.52077599005197,34.828481928359246,38.0,,6,
113.52078277403446,34.76411698844334,32.0,,1,
113.5207842310824,34.828752196669576,30.666666666666668,,3,
113.52079239041711,34.77520488207502,20.0,,2,
113.52079247222254,34.829022464966165,33.5,,2,
113.52080071347241,34.82929273324902,30.4,,5,
113.52080534929956,34.80792791425179,0.0,,1,
113.52080895483199,34.82956300151816,31.416666666666668,,12,
113.52081033156371,34.78656302750713,13.0,,1,
113.52081719630131,34.829833269773545,33.0,,1,
113.52082543788035,34.83010353801519,30.0,,1,
113.52083562720651,34.84119132230113,39.0,,2,
113.52085307212151,34.79873196248529,35.0,,1,
113.52085653764732,34.82036707880889,37.0,,1,
113.52086036289423,34.84200212545791,51.0,,2,
113.52087488965896,34.83172514717665,51.0,,2,
113.52090417450988,34.811171143963286,35.0,,1,
113.52091730810258,34.79007653860534,44.0,,1,
113.520922451181,34.8225292276596,39.0,,3,
113.52092399992814,34.779529211234035,50.0,,1,
113.52093376767516,34.79061707856838,23.5,,2,
113.52093539876799,34.80143465803771,5.0,,1,
113.52094083150912,34.833887291955996,14.0,,1,
113.52094199762581,34.790887348529324,19.0,,1,
113.52094707393975,34.86633976906807,43.0,,2,
113.52094907473425,34.8341575599916,29.5,,2,
113.52095359303635,34.81279275807751,42.5,,2,
113.52095731806911,34.834427828013474,55.0,,2,
113.5209610092163,34.7484276740902,61.5,,2,
113.52096833249584,34.802515735874245,41.25,,4,
113.52098654091395,34.81387383387901,31.666666666666668,,3,
113.52099303394279,34.803326544107485,1.0,,1,
113.5209985363898,34.83577916791676,31.0,,1,
113.52100485297142,34.82523191248687,44.0,,2,
113.52100678038319,34.83604943585619,33.0,,2,
113.52100784117593,34.793049507722586,1.0,,1,
113.52101502448636,34.836319703781896,16.714285714285715,,7,
113.52102123762586,34.77195484680461,36.0,,1,
113.52102135663408,34.868772167889695,42.0,,2,
113.5210232686993,34.83658997169386,28.0,,2,
113.52102946215071,34.772225117576745,32.2,300.0,5,300.0
113.52103095330226,34.78304272608857,34.0,,1,
113.52103151302198,34.83686023959209,31.0,,1,
113.5210359660205,34.815495447169276,47.0,,1,
113.52103628215768,34.76167776290088,5.0,,1,
113.52103768678506,34.772495388335145,29.333333333333332,300.0,3,
113.5210391812517,34.78331299636591,29.0,,1,
113.52104591152892,34.77276565907983,31.6,300.0,5,
113.52105413638229,34.773035929810796,46.666666666666664,300.0,6,300.0
113.52106094677575,34.76248857653669,37.88235294117647,,17,
113.52106236134517,34.77330620052801,32.0,,1,
113.52106546003567,34.79494139629595,55.4,,5,
113.52106714420376,34.805758968065724,38.0,,1,
113.52107369173973,34.79521166603724,44.0,,1,
113.52108726573354,34.82793459594061,32.75,,4,
113.52109550761325,34.828204864210434,37.6,,10,
113.52110374960269,34.82847513246652,39.0,,4,
113.52111199170186,34.8287454007089,34.0,,2,
113.52111589530334,34.7427451810919,31.5,,2,
113.52111993915176,34.77519809516437,50.0,,1,
113.52112023391078,34.82901566893751,18.0,,1,
113.5211214667716,34.786015698384375,44.5,,2,
113.52112847622944,34.8292859371524,39.5,,2,
113.52113482807931,34.81873867226661,38.0,1506.0,1,1506.0
113.52113671865783,34.82955620535353,28.0,,1,
113.5211494993542,34.80846166004821,46.0,1650.0,3,
113.521163437114,34.84118452409538,37.0,,2,
113.52117594098878,34.863089766959355,31.0,,1,
113.52118419393409,34.86336003364699,27.0,,1,
113.52119244698928,34.86363030032088,29.0,,1,
113.52120070015432,34.86390056698102,48.0,,2,
113.52120895342927,34.86417083362742,38.0,,4,
113.52121042940507,34.77817107109134,4.0,,1,
113.52121199349841,34.788988669019254,49.5,,2,
113.52122022385831,34.78925893899461,54.0,,1,
113.52123563635865,34.83279942269585,32.0,,2,
113.5212449155955,34.79006974883829,37.375,,8,
113.5212501871129,34.82252243238058,55.5,,2,
113.52125829919169,34.76897508117724,39.77777777777778,,9,
113.52126137730157,34.79061028866544,24.0,,1,
113.5212667294306,34.86606269976738,47.5,,4,
113.52126802101252,34.780062963998354,27.0,,2,
113.52126960831899,34.79088055855843,28.0,,3,
113.52127624882318,34.78033323435873,27.0,,2,
113.52128510113579,34.83442103062521,47.0,,2,
113.5212884521631,34.7484208912651,59.0,,1,
113.521295989183,34.80250894386211,34.0,,1,
113.52129974670608,34.867143765830704,26.0,,2,
113.52130422395642,34.80277921321896,37.5,,2,
113.52131424255347,34.81386703989356,37.0,,1,
113.52132069383218,34.803319751891465,12.0,,1,
113.5213245108166,34.86795456523389,48.0,,1,
113.52132722850955,34.79277244742492,37.0,,1,
113.52132892893451,34.80359002120712,16.0,,1,
113.52133232260793,34.77140751837956,46.0,,1,
113.52133276573991,34.86822483167413,42.0,,4,
113.5213345698645,34.83604263806001,32.22222222222222,,9,
113.52133546040373,34.79304271720809,41.166666666666664,,6,
113.5213371641465,34.80386029050906,24.0,,1,
113.5213389578172,34.81467784639659,43.0,,2,
113.52134102077312,34.86849509810062,30.0,,1,
113.52134281503683,34.83631290591773,33.0,,6,
113.52134369240754,34.79331298697751,34.0,,1,
113.52134877346063,34.77194805982912,37.0,300.0,3,
113.52134908340022,34.82576565319276,40.5,,2,
113.52134927591624,34.868765364513365,42.333333333333336,,6,
113.52135106031892,34.83658317376171,34.5,,4,
113.52135543520815,34.8152183839966,49.0,,1,
113.52135699905126,34.772218330533306,35.75,300.0,4,300.0
113.52135753116927,34.86903563091235,41.5,,4,
113.52135853295542,34.783035937207664,25.0,,1,
113.52136522475142,34.77248860122378,35.0,,1,
113.5213657865322,34.869305897297615,45.0,1650.0,2,1650.0
113.52136676197122,34.78330620741707,28.0,,3,
113.52137345056109,34.772758871900514,33.5,,2,
113.52138167648029,34.77302914256354,40.0,,2,
113.52138205234071,34.826846726357275,46.0,,1,
113.52138844520748,34.76248179105902,38.142857142857146,,14,
113.52139029485018,34.82711699461406,42.0,,1,
113.52140131950308,34.79520487497909,44.0,,1,
113.52141311400668,34.76329260436755,40.0,,1,
113.52141502303704,34.82792779930202,32.0,,1,
113.52142326598548,34.82819806750386,36.63636363636363,,11,
113.52143150904367,34.828468335691966,39.0,,2,
113.5214397522116,34.82873860386634,27.166666666666668,,6,
113.52144799548928,34.829008872026975,23.8,,5,
113.5214490581556,34.78600890875605,43.0,,1,
113.52145246862777,34.8076440592942,39.0,,1,
113.52145571468188,34.775461577913106,11.0,,1,
113.52145623887672,34.82927914017388,29.0,,1,
113.5214572883767,34.786279178814446,47.0,,3,
113.52145974982493,34.743278942764725,23.0,,1,
113.52146256924476,34.861731630823975,30.0,,1,
113.52146551870737,34.78654944885913,37.142857142857146,,7,
113.52147082271121,34.86200189751231,28.0,,3,
113.52148096969756,34.83008994453215,29.0,,1,
113.52149124691172,34.84117772500736,39.0,,2,
113.52149365400861,34.80899540463663,43.0,,1,
113.52150383767587,34.863082964128225,56.0,,2,
113.52151598901605,34.84198852775619,46.0,,2,
113.5215304343027,34.831711552877806,42.5,,2,
113.52153959661494,34.78898187864344,51.0,,1,
113.52154692338253,34.83225208888312,34.0,,2,
113.5215551680871,34.83252235686518,44.0,,1,
113.52156937261955,34.76842775245351,44.0,,1,
113.52157252297883,34.79006295819065,32.125,,8,
113.52157372443615,34.8438804003559,32.0,,2,
113.5215779229351,34.822515636219904,51.666666666666664,1850.0,3,
113.52159404864587,34.76923856485631,47.36363636363637,,11,
113.52159721890257,34.79087376770691,21.0,,1,
113.521602274207,34.76950883562981,58.0,,1,
113.52160717440789,34.80196161235003,43.0,,1,
113.5216128840927,34.8344142323549,47.0,,4,
113.52161589500051,34.74841410756075,55.0,,1,
113.52162027578636,34.78086698582069,21.5,,2,
113.52162420081953,34.88850158385618,48.0,,2,
113.52164496373182,34.78167779653327,16.0,,1,
113.52165484656088,34.792765656097686,44.0,,1,
113.52165658978168,34.80358322804211,29.75,1650.0,4,
113.52166142290997,34.78221833693971,20.0,,1,
113.52166235923605,34.83603583938173,46.0,,1,
113.52166666255104,34.81467105132584,37.5,,2,
113.52166808263901,34.771671001323654,46.0,300.0,1,300.0
113.5216696526634,34.78248860712233,24.0,,1,
113.52167131259263,34.79330619551434,41.0,,1,
113.52168314207806,34.815211588789886,46.0,,1,
113.52168507518381,34.82602912446,43.0,,1,
113.52168611249901,34.78302914744639,27.0,,3,
113.5216912725201,34.76166419147346,20.0,,1,
113.52169138200613,34.815481857501325,45.0,,1,
113.52169601246241,34.79411700453637,47.0,,1,
113.52170098948373,34.77275208384119,36.0,,1,
113.52170786219139,34.81602239488297,61.0,,1,
113.52170921646875,34.77302235443627,51.72727272727273,,55,
113.52171594352973,34.76247500470166,38.8,,5,
113.52172071331879,34.79492781343482,62.0,,1,
113.52172894715683,34.79519808304018,60.0,,1,
113.52173239141696,34.7630155467852,39.0,,6,
113.52173268178763,34.85983296072291,46.0,,2,
113.52175102424795,34.828191269915436,41.57142857142857,,14,
113.5217574434204,34.86064376083125,54.0,,1,
113.52175858067928,34.77464397771846,44.0,,1,
113.52175926837488,34.82846153803556,33.5,,4,
113.52176569751778,34.86091402750655,31.6,,5,
113.52177378732097,34.818184543860205,46.0,,1,
113.52177575695802,34.82900207423458,38.5,,2,
113.52177664943,34.786002118247254,44.0,,2,
113.52177895419196,34.74300188757118,24.0,,2,
113.52178488071762,34.7862723882377,41.1764705882353,,17,
113.52179311211484,34.786542658214415,38.09090909090909,,11,
113.52180049065599,34.82981287843008,21.0,,1,
113.52181463742342,34.76571825637945,63.0,,1,
113.52182286262638,34.7659885272634,54.0,,1,
113.5218260387997,34.787623737983985,45.0,,1,
113.52186854821332,34.84279253000305,30.0,,2,
113.52187543211512,34.78924535722649,51.5,,2,
113.5218854109108,34.800333202933295,51.5,,2,
113.52189364694168,34.80060347226405,44.0,,1,
113.52190013025256,34.79005616666241,25.70175438596491,,57,
113.52190565864755,34.822508839177566,46.0,,1,
113.52191334708729,34.768961506081084,49.0,,1,
113.52191492669843,34.77977911485229,23.0,,1,
113.52192315653195,34.7800493850905,16.0,,2,
113.52192659216185,34.80168454944975,55.0,,1,
113.52192980023132,34.769502047505874,32.8,300.0,5,
113.52193138647505,34.780319655314976,15.0,,1,
113.5219366848104,34.812772374292784,49.0,,1,
113.52193802696763,34.769772318197695,38.0,,1,
113.52193961652772,34.78058992552572,24.0,1650.0,1,1650.0
113.52194066693983,34.834407433202536,39.0,,3,
113.5219430654299,34.80222508796021,28.0,,1,
113.52194891359166,34.83467770100669,36.5,,2,
113.5219571603533,34.834947968797096,15.0,,1,
113.52196540722471,34.83521823657378,51.0,,1,
113.52197253783423,34.781671006231456,27.0,,1,
113.521976013282,34.80330616481636,9.0,,1,
113.5219807684348,34.78194127637357,15.0,,1,
113.52198899914498,34.782211546501955,28.0,,1,
113.52199069853053,34.793029133537,49.0,,2,
113.52199633648141,34.82548179016851,38.0,,1,
113.52199722996474,34.782481816616624,16.0,,1,
113.52200546089409,34.782752086717544,17.0,,1,
113.52201084883826,34.815204792701756,54.0,,1,
113.52201369193303,34.78302235680476,27.444444444444443,,9,
113.52202363573865,34.794110211988595,56.0,,1,
113.52203015433969,34.783562896937994,29.0,,1,
113.52203580155415,34.8590153569142,51.0,,2,
113.52203675634769,34.773015565428935,49.666666666666664,,15,
113.52204344174247,34.76246821746461,42.0,,7,
113.52204661718473,34.7841034370163,16.0,,1,
113.52204833979592,34.79492102068313,39.0,,1,
113.52205231068086,34.859555890279914,49.714285714285715,,7,
113.52205657470095,34.795191290220515,53.666666666666664,,3,
113.52205989176029,34.763008759412244,43.25,,12,
113.52206056540908,34.85982615694218,48.5,,4,
113.52206144115756,34.77382637692793,31.0,,1,
113.52206229233867,34.82764393529975,41.0,,1,
113.52206811693347,34.76327903036547,44.2,,5,
113.52207053731479,34.82791420337933,38.666666666666664,,3,
113.52207878240068,34.82818447144518,39.744680851063826,,47,
113.52208310592056,34.80681966308144,63.0,1650.0,1,1650.0
113.52208612695345,34.774637188303394,21.5,,2,
113.52208702759634,34.828454739497296,56.0,,1,
113.52210351831701,34.82899527556032,47.0,,1,
113.5221042405948,34.78599532685799,32.0,,2,
113.52211247294895,34.786265596780474,47.0,,5,
113.5221207054127,34.78653586668922,46.0,,2,
113.52212825522138,34.829806079551815,34.0,,1,
113.52214474703986,34.83034661547745,18.0,,1,
113.522169485591,34.83115741926288,0.0,,2,
113.52217010249711,34.78815748585338,4.0,,1,
113.5221777319943,34.83142768716389,46.0,,1,
113.5221832808579,34.76706282226974,59.0,,1,
113.52219658486308,34.799785870255306,51.0,,1,
113.52220796163475,34.76787363447068,32.0,,3,
113.52221305873042,34.80032640882203,54.0,,1,
113.52221950352785,34.78977910452331,34.0,,1,
113.5222244160337,34.76841417586937,59.5,1650.0,8,
113.52222773741667,34.790049374253584,42.0,,3,
113.52223141863975,34.81168450300165,41.0,,1,
113.52223264339747,34.76868444654811,47.75,,4,
113.5222408708708,34.76895471721315,47.13333333333333,1650.0,15,
113.5222424932276,34.77977232414593,15.0,,1,
113.52224909845367,34.76922498786445,41.13333333333333,,30,
113.5222524397409,34.79086018336202,30.0,,1,
113.52225614088212,34.81249530922242,51.0,,3,
113.52225732614609,34.76949525850203,41.54545454545455,,11,
113.5222589551366,34.78031286447267,20.0,,1,
113.52226438184901,34.812765577935195,41.0,,1,
113.52226555394806,34.76976552912588,41.73913043478261,,23,
113.52226844967716,34.834400633168144,44.6,,5,
113.52227072072073,34.802218293373066,31.0,,4,
113.52227378185958,34.77003579973601,49.8,,5,
113.52228200988067,34.770306070332424,42.57142857142857,,7,
113.52228494522876,34.834941168626685,33.0,,2,
113.52228910540803,34.81357638399115,58.0,,2,
113.52229023801128,34.770576340915085,37.0,,7,
113.52229188026975,34.78139394496144,32.0,,1,
113.52229319316929,34.83521143633534,47.0,,4,
113.52229543464748,34.803029100831814,39.0,,1,
113.52229734681383,34.813846652649,66.0,,1,
113.52229846625147,34.77084661148405,48.75,,4,
113.52230558832936,34.814116921293106,70.0,,1,
113.52230669460121,34.77111688203927,58.0,,1,
113.52231008233467,34.792752070801164,27.0,,2,
113.52231191114706,34.80356963906899,24.0,,1,
113.52231831742951,34.79302234038042,39.0,,1,
113.52232480715648,34.78247502523057,21.0,,1,
113.52232655263397,34.79329260994592,39.0,,1,
113.52232838808537,34.80411017725124,48.5,1650.0,2,
113.52233303915216,34.78274529526352,18.0,,1,
113.52233478794808,34.79356287949772,27.333333333333332,,3,
113.52234127125746,34.78301556528276,22.714285714285715,,7,
113.52234302337183,34.79383314903576,71.0,,1,
113.52234679755291,34.815468264307675,54.0,,1,
113.52234717102674,34.85846801917005,53.333333333333336,,3,
113.52234950347236,34.78328583528827,21.5,,2,
113.52235125890525,34.794103418560084,71.0,,1,
113.52235773579686,34.78355610528004,27.0,,4,
113.52237093984571,34.76246142934786,40.714285714285715,,7,
113.52237152440388,34.81627906995157,43.5,,2,
113.52237567861445,34.83791411266627,25.0,,1,
113.5223759661634,34.79491422705068,36.75,,4,
113.52237916586515,34.762731700260574,43.0,,2,
113.52237976690702,34.816549338472065,45.0,,1,
113.52238420213541,34.79518449652008,58.0,,3,
113.52238739199412,34.763001971159575,43.0,,2,
113.52239561823261,34.76327224204485,46.0,,7,
113.522398294289,34.82790740409525,61.0,,1,
113.52240253973768,34.80654259839155,38.833333333333336,,6,
113.52240654044363,34.828177672093084,44.29032258064516,,31,
113.52241077935865,34.80681286733847,39.916666666666664,,12,
113.52241478670803,34.82844794007719,41.0,,1,
113.52241901908934,34.80708313627167,62.0,,1,
113.52242359833896,34.785718264720046,31.0,,2,
113.52242538364042,34.79653584366114,59.0,,1,
113.52242725892972,34.807353405191144,54.0,,1,
113.52243127956622,34.82898847600419,39.0,,5,
113.52243183165001,34.78598853458827,32.5,,2,
113.52244829860095,34.78652907428354,40.0,,1,
113.52245653224087,34.78679934411058,44.0,,1,
113.52246426660014,34.83006954769333,33.5,,2,
113.52248900802846,34.83088035131593,30.0,,1,
113.52250775487545,34.79923853691342,45.0,,1,
113.52251790441497,34.810326362398804,43.0,,1,
113.5225190249545,34.76732630367706,32.5,,2,
113.52252199813684,34.831961422620395,52.0,,1,
113.52252725294565,34.767596574342754,36.5,1506.0,6,
113.52253246838461,34.80004934462135,51.0,,1,
113.52253548104636,34.7678668449947,41.0,,7,
113.52254068245438,34.84331946120612,0.0,,1,
113.52254070644035,34.80031961382985,47.75,,4,
113.52254262821506,34.81113716862157,47.0,1650.0,2,
113.52254370925662,34.768137115632946,41.3,,10,
113.52255193757645,34.768407386257465,39.145833333333336,,48,
113.52255499000215,34.83304249370503,38.0,,1,
113.52255911129708,34.81167770603474,49.0,,4,
113.52256016600583,34.76867765686824,39.61538461538461,,65,
113.52256112974324,34.82249524244794,37.0,,1,
113.52256357953632,34.79031285061271,29.0,,1,
113.52256839454476,34.768947927465305,45.22727272727273,,44,
113.52257662319326,34.769218198048634,44.523809523809526,,21,
113.52258383674311,34.81248851205151,58.0,1650.0,1,1650.0
113.52258485195132,34.76948846861825,48.23809523809524,,21,
113.5225920787779,34.81275878069628,47.666666666666664,,3,
113.52259308081894,34.76975873917414,45.2962962962963,1650.0,27,
113.52259475587371,34.7805763428249,20.0,,1,
113.52259623230468,34.83439383225171,39.666666666666664,,6,
113.5225965208935,34.79139392906965,45.0,,1,
113.5225983759019,34.80221149790493,37.0,,2,
113.52259844417917,34.84521133189656,43.0,,2,
113.52260032092246,34.81302904932733,18.5,,2,
113.52260130979613,34.770029009716296,43.07692307692308,1650.0,13,
113.52260856317675,34.81329931794465,43.0,,2,
113.52260953888288,34.77029928024474,44.82142857142857,1650.0,28,
113.52261485387811,34.802752036088506,46.0,,1,
113.52261680554076,34.81356958654823,58.666666666666664,,3,
113.5226177680792,34.77056955075944,46.666666666666664,1650.0,12,
113.52262504801452,34.81383985513806,58.0,,5,
113.52262551280916,34.85683961418825,50.0,,2,
113.52262599738509,34.77083982126043,49.84615384615385,,13,
113.52263329059802,34.81411012371418,61.25,,4,
113.52263422680055,34.771110091747694,41.666666666666664,300.0,6,
113.52263770005712,34.7927452768319,49.0,,2,
113.52264153329128,34.81438039227656,59.0,,1,
113.5226424563256,34.771380362221215,52.142857142857146,,7,
113.52264593621881,34.79301554634314,37.0,,2,
113.52264977609427,34.814650660825194,62.0,,2,
113.5226506859602,34.77165063268104,56.0,,4,
113.52265417249016,34.79328581584067,28.0,,2,
113.522658019007,34.81492092936009,50.0,,1,
113.52265891570438,34.77192090312711,44.625,,8,
113.52266429043961,34.804373650309635,34.0,,1,
113.52266626202949,34.81519119788127,43.0,,1,
113.52266714555813,34.772191173559456,38.0,,5,
113.52267064536186,34.79382635479453,29.0,,1,
113.52267537552147,34.772461443978095,47.125,,8,
113.52267708375352,34.783279042817924,25.166666666666668,,6,
113.5226788819622,34.79409662425086,69.5,,2,
113.5226836055944,34.772731714383006,66.0,1650.0,2,
113.52268531714441,34.78354931274172,27.666666666666668,,3,
113.52269021086424,34.762184369492935,22.0,,2,
113.52269099175544,34.81600200336235,49.5,,2,
113.52269183577688,34.77300198477418,39.666666666666664,,3,
113.52269355064492,34.78381958265179,18.0,,1,
113.52269725034135,34.80545472618241,57.0,,1,
113.52269843783941,34.762454640351415,38.23529411764706,,17,
113.52269923521693,34.81627227182858,59.0,,3,
113.52270006606895,34.77327225515162,49.0,,1,
113.52270178425505,34.78408985254813,30.5,,2,
113.52270347514093,34.83790731086554,38.0,,1,
113.52270359242122,34.79490743253748,46.333333333333336,,3,
113.52270549059106,34.80572499511627,44.0,,1,
113.52270666492414,34.76272491119617,34.5,,2,
113.52270747878816,34.81654254028106,50.0,,1,
113.5227100179748,34.78436012243074,18.0,,1,
113.52271182946023,34.795177701938876,54.0,,2,
113.52271373095049,34.8059952640364,39.0,,2,
113.5227148921184,34.76299518202721,44.0,,2,
113.52272197141963,34.80626553294279,33.5,,2,
113.52272311942221,34.76326545284451,43.5,,8,
113.52273021199849,34.80653580183545,52.0,1650.0,3,
113.52273134683556,34.76353572364808,0.0,,1,
113.52273221016044,34.81735334555613,45.0,,1,
113.52273429837679,34.82817087185916,45.68181818181818,,22,
113.52273471979184,34.7851709319962,41.333333333333336,,6,
113.52273647667116,34.8389883807411,45.0,,2,
113.52273845268707,34.80680607071437,49.5,,14,
113.52273957435845,34.76380599443794,15.0,,14,
113.52274254570993,34.828441139775244,35.0,,2,
113.52274669348535,34.80707633957957,46.5,,4,
113.52275493439336,34.80734660843103,50.5,,2,
113.52275942259558,34.7859817414381,25.666666666666668,,3,
113.52276121785525,34.742981532621876,42.0,,1,
113.5227631754111,34.80761687726875,47.0,,2,
113.52276765708277,34.78625201122461,33.0,,2,
113.52277141653856,34.807887146092746,46.0,,1,
113.52278378402276,34.829792479149596,35.0,,2,
113.52278789912265,34.808427683699534,37.0,,1,
113.52281898818624,34.84169105446815,45.0,,2,
113.52282185561278,34.766508701581685,24.0,,1,
113.52282353360094,34.77732630916621,22.0,,1,
113.52283008434077,34.76677897222057,48.0,,1,
113.52283831317834,34.76704924284574,42.666666666666664,,3,
113.52284654212546,34.76731951345717,33.529411764705884,,17,
113.52285477118215,34.76758978405488,43.25,,8,
113.52286011491762,34.800042548816236,41.0,,1,
113.52286300034842,34.76786005463885,27.375,,8,
113.52286647948115,34.789495247591816,40.0,,1,
113.52287122962424,34.76813032520913,45.57142857142857,,7,
113.52287945900964,34.76840059576567,44.666666666666664,,3,
113.522882951416,34.79003578679414,21.0,,1,
113.52288768850462,34.768670866308476,45.0,,1,
113.52289591810917,34.76894113683756,58.0,,1,
113.52290252661928,34.75839378717672,22.0,,1,
113.5229097635419,34.84466399398078,0.0,,2,
113.5229180165062,34.844934261126745,8.0,,2,
113.52292401482238,34.83438703045323,39.111111111111114,,9,
113.52292603097334,34.8022047015558,40.5,,4,
113.52292801880955,34.813022251139074,53.0,,1,
113.52292883762311,34.77002221881665,62.0,,1,
113.52293055874325,34.78083982014716,44.0,,1,
113.52293226468142,34.83465729805332,45.0,,1,
113.52293706777554,34.77029248927711,48.5,,4,
113.52293879221382,34.781110090126525,30.5,,2,
113.52294051465029,34.834927565639674,47.0,,1,
113.52294060664222,34.79192767356976,38.0,,1,
113.52294529803756,34.77056275972384,52.5,,2,
113.52295075130439,34.80301550860655,35.0,,1,
113.52295352840916,34.77083303015685,47.8,,5,
113.52295525948387,34.78165063004407,33.0,,1,
113.52295701491754,34.835468100771145,40.75,1650.0,4,
113.52295708055101,34.79246821252492,36.0,,1,
113.52295899163417,34.80328577759601,34.0,,1,
113.52296175889033,34.771103300576115,47.2,300.0,5,
113.52296526521593,34.83573836831628,49.0,,2,
113.5229699894811,34.77137357098169,47.22222222222222,637.5,9,
113.52297351562416,34.83600863584766,43.833333333333336,,24,
113.52297355489846,34.793008751425184,27.666666666666668,,6,
113.52297547262286,34.80382631553371,35.0,,1,
113.52297822018146,34.77164384137351,48.81818181818182,840.0,11,
113.52298176614225,34.836278903365304,43.916666666666664,,12,
113.5229817922367,34.793279020854705,37.77777777777778,,9,
113.52298645099141,34.77191411175161,36.0625,1650.0,32,
113.52299001677018,34.83654917086922,34.875,,8,
113.52299195405043,34.80436685341648,47.0,,4,
113.52299468191094,34.77218438211598,49.25,,4,
113.52299826724222,34.79381955967258,38.18181818181818,,11,
113.52299826750796,34.8368194383594,45.22222222222222,,9,
113.52300019492877,34.80463712233726,41.857142857142854,,14,
113.52300221266077,34.81545466758831,51.5,,2,
113.52300291294007,34.77245465246663,48.625,300.0,8,
113.52300466392508,34.78327224946722,30.0,,1,
113.52300650490949,34.79408982906091,50.0,,8,
113.52300651835557,34.837089705835815,31.0,,3,
113.52300843591686,34.80490739124431,32.857142857142854,,7,
113.5230111440788,34.772724922803555,42.333333333333336,,3,
113.52301476931306,34.837359973298504,45.6,,5,
113.52301667701465,34.80517766013764,47.36363636363637,1650.0,11,
113.52301770768314,34.76217757968478,0.0,,1,
113.52301937532711,34.77299519312676,45.75,,8,
113.52302113294924,34.7838127891651,37.0,,1,
113.52302302038039,34.83763024074746,45.30769230769231,,13,
